time	V(outa)	V(outb)
7.647090991585892e-05	2.289959e+01	8.241651e-04
7.647800748538653e-05	2.289954e+01	8.241651e-04
7.649220262444176e-05	2.289935e+01	8.241651e-04
7.652059290255222e-05	2.289774e+01	8.241651e-04
7.657737345877311e-05	2.258840e+01	8.241651e-04
7.667737345877311e-05	2.015599e-02	8.241651e-04
7.677737345877312e-05	8.297288e-04	8.241651e-04
7.687882937903250e-05	8.241651e-04	8.241651e-04
7.688721078935369e-05	8.241651e-04	8.241651e-04
7.692470253437170e-05	8.241651e-04	8.241651e-04
7.712327115210919e-05	8.241651e-04	8.241651e-04
7.732327115210919e-05	8.241651e-04	8.241651e-04
7.752327115210920e-05	8.241651e-04	8.241651e-04
7.772327115210920e-05	8.241651e-04	8.241651e-04
7.792327115210921e-05	8.241651e-04	8.241651e-04
7.812327115210921e-05	8.241651e-04	8.241651e-04
7.832327115210922e-05	8.241651e-04	8.241651e-04
7.852327115210922e-05	8.241651e-04	8.241651e-04
7.872327115210923e-05	8.241651e-04	8.241651e-04
7.892327115210923e-05	8.241651e-04	8.241651e-04
7.912327115210924e-05	8.241651e-04	8.241651e-04
7.932327115210924e-05	8.241651e-04	8.241651e-04
7.952327115210925e-05	8.241651e-04	8.241651e-04
7.972327115210925e-05	8.241651e-04	8.241651e-04
7.992327115210926e-05	8.241651e-04	8.241651e-04
8.012327115210926e-05	8.241651e-04	8.241651e-04
8.022327115210926e-05	8.241651e-04	8.241651e-04
8.032327115210927e-05	8.241651e-04	8.241651e-04
8.033577115210926e-05	8.241651e-04	8.241651e-04
8.036077115210926e-05	8.241651e-04	8.241651e-04
8.036702115210926e-05	8.241651e-04	8.241651e-04
8.037952115210926e-05	8.241651e-04	8.241651e-04
8.038254410076536e-05	8.241651e-04	8.241651e-04
8.038539740075667e-05	8.241651e-04	8.241651e-04
8.038953862992536e-05	8.241651e-04	8.241651e-04
8.039492459244165e-05	8.241651e-04	8.241724e-04
8.040569651747422e-05	8.241651e-04	8.243149e-04
8.042724036753936e-05	8.241651e-04	8.254061e-04
8.047032806766962e-05	8.241651e-04	1.176893e-03
8.055650346793017e-05	8.241651e-04	4.441837e-01
8.065650346793017e-05	8.241651e-04	2.287729e+01
8.073880009505654e-05	8.241651e-04	2.289939e+01
8.191842293196470e-05	8.241651e-04	2.289950e+01
8.309804576887287e-05	8.241651e-04	2.289959e+01
8.427766860578103e-05	8.241651e-04	2.289966e+01
8.545729144268919e-05	8.241651e-04	2.289970e+01
8.663691427959736e-05	8.241651e-04	2.289971e+01
8.781653711650552e-05	8.241651e-04	2.289969e+01
8.899615995341367e-05	8.241651e-04	2.289965e+01
8.902115995341367e-05	8.241651e-04	2.289965e+01
8.902740995341368e-05	8.241651e-04	2.289965e+01
8.902747995731993e-05	8.241651e-04	2.289965e+01
8.902761996513243e-05	8.241651e-04	2.289965e+01
8.902789998075743e-05	8.241651e-04	2.289965e+01
8.902846001200742e-05	8.241651e-04	2.289965e+01
8.902863021390541e-05	8.241651e-04	2.289965e+01
8.902870572019626e-05	8.241651e-04	2.289965e+01
8.902877795401578e-05	8.241651e-04	2.289965e+01
8.902884738646765e-05	8.241651e-04	2.289965e+01
8.902897141630042e-05	8.241651e-04	2.289965e+01
8.902917756098344e-05	8.241651e-04	2.289965e+01
8.902958985034950e-05	8.241651e-04	2.289965e+01
8.903041442908162e-05	8.241651e-04	2.289965e+01
8.903206358654586e-05	8.241651e-04	2.289965e+01
8.903536190147433e-05	8.241651e-04	2.289965e+01
8.904195853133127e-05	8.241651e-04	2.289965e+01
8.904621866324723e-05	8.241651e-04	2.289964e+01
8.904888769963691e-05	8.241651e-04	2.289964e+01
8.905034935085690e-05	8.241651e-04	2.289963e+01
8.905125909513498e-05	8.241651e-04	2.289963e+01
8.905177793773039e-05	8.241651e-04	2.289963e+01
8.905223231261384e-05	8.241651e-04	2.289963e+01
8.905269196844733e-05	8.241651e-04	2.289963e+01
8.905322048987549e-05	8.241651e-04	2.289962e+01
8.905395842104811e-05	8.241651e-04	2.289962e+01
8.905508495427066e-05	8.241651e-04	2.289962e+01
8.905698807036753e-05	8.241651e-04	2.289961e+01
8.906053685513133e-05	8.241651e-04	2.289959e+01
8.906763442465895e-05	8.241651e-04	2.289954e+01
8.908182956371417e-05	8.241651e-04	2.289935e+01
8.911021984182463e-05	8.241651e-04	2.289774e+01
8.916700039804552e-05	8.241651e-04	2.258840e+01
8.926700039804553e-05	8.241651e-04	2.015599e-02
8.936700039804553e-05	8.241651e-04	8.297288e-04
8.946845631830491e-05	8.241651e-04	8.241651e-04
8.947683772862610e-05	8.241651e-04	8.241651e-04
8.951432947364411e-05	8.241651e-04	8.241651e-04
8.971289809138160e-05	8.241651e-04	8.241651e-04
8.991289809138161e-05	8.241651e-04	8.241651e-04
9.011289809138161e-05	8.241651e-04	8.241651e-04
9.031289809138162e-05	8.241651e-04	8.241651e-04
9.051289809138162e-05	8.241651e-04	8.241651e-04
9.071289809138163e-05	8.241651e-04	8.241651e-04
9.091289809138163e-05	8.241651e-04	8.241651e-04
9.111289809138164e-05	8.241651e-04	8.241651e-04
9.131289809138164e-05	8.241651e-04	8.241651e-04
9.151289809138165e-05	8.241651e-04	8.241651e-04
9.171289809138165e-05	8.241651e-04	8.241651e-04
9.191289809138165e-05	8.241651e-04	8.241651e-04
9.211289809138166e-05	8.241651e-04	8.241651e-04
9.231289809138166e-05	8.241651e-04	8.241651e-04
9.251289809138167e-05	8.241651e-04	8.241651e-04
9.271289809138167e-05	8.241651e-04	8.241651e-04
9.281289809138168e-05	8.241651e-04	8.241651e-04
9.291289809138168e-05	8.241651e-04	8.241651e-04
9.292539809138167e-05	8.241651e-04	8.241651e-04
9.295039809138167e-05	8.241651e-04	8.241651e-04
9.295664809138168e-05	8.241651e-04	8.241651e-04
9.296914809138167e-05	8.241651e-04	8.241651e-04
9.297217104003777e-05	8.241651e-04	8.241651e-04
9.297502434002908e-05	8.241651e-04	8.241651e-04
9.297916556919778e-05	8.241651e-04	8.241651e-04
9.298455153171406e-05	8.241724e-04	8.241651e-04
9.299532345674663e-05	8.243149e-04	8.241651e-04
9.301686730681177e-05	8.254061e-04	8.241651e-04
9.305995500694204e-05	1.176893e-03	8.241651e-04
9.314613040720258e-05	4.441837e-01	8.241651e-04
9.324613040720258e-05	2.287729e+01	8.241651e-04
9.332842703432896e-05	2.289939e+01	8.241651e-04
9.450804987123711e-05	2.289950e+01	8.241651e-04
9.568767270814529e-05	2.289959e+01	8.241651e-04
9.686729554505344e-05	2.289966e+01	8.241651e-04
9.804691838196160e-05	2.289970e+01	8.241651e-04
9.922654121886977e-05	2.289971e+01	8.241651e-04
1.004061640557779e-04	2.289969e+01	8.241651e-04
1.015857868926861e-04	2.289965e+01	8.241651e-04
1.016107868926861e-04	2.289965e+01	8.241651e-04
1.016170368926861e-04	2.289965e+01	8.241651e-04
1.016171068965923e-04	2.289965e+01	8.241651e-04
1.016172469044048e-04	2.289965e+01	8.241651e-04
1.016175269200298e-04	2.289965e+01	8.241651e-04
1.016180869512798e-04	2.289965e+01	8.241651e-04
1.016182571531778e-04	2.289965e+01	8.241651e-04
1.016183326594687e-04	2.289965e+01	8.241651e-04
1.016184048932882e-04	2.289965e+01	8.241651e-04
1.016184743257401e-04	2.289965e+01	8.241651e-04
1.016185983555728e-04	2.289965e+01	8.241651e-04
1.016188045002559e-04	2.289965e+01	8.241651e-04
1.016192167896219e-04	2.289965e+01	8.241651e-04
1.016200413683540e-04	2.289965e+01	8.241651e-04
1.016216905258183e-04	2.289965e+01	8.241651e-04
1.016249888407467e-04	2.289965e+01	8.241651e-04
1.016315854706037e-04	2.289965e+01	8.241651e-04
1.016358456025196e-04	2.289964e+01	8.241651e-04
1.016385146389093e-04	2.289964e+01	8.241651e-04
1.016399762901293e-04	2.289963e+01	8.241651e-04
1.016408860344074e-04	2.289963e+01	8.241651e-04
1.016414048770028e-04	2.289963e+01	8.241651e-04
1.016418592518862e-04	2.289963e+01	8.241651e-04
1.016423189077197e-04	2.289963e+01	8.241651e-04
1.016428474291479e-04	2.289962e+01	8.241651e-04
1.016435853603205e-04	2.289962e+01	8.241651e-04
1.016447118935431e-04	2.289962e+01	8.241651e-04
1.016466150096399e-04	2.289961e+01	8.241651e-04
1.016501637944037e-04	2.289959e+01	8.241651e-04
1.016572613639314e-04	2.289954e+01	8.241651e-04
1.016714565029866e-04	2.289935e+01	8.241651e-04
1.016998467810970e-04	2.289774e+01	8.241651e-04
1.017566273373179e-04	2.258840e+01	8.241651e-04
1.018566273373179e-04	2.015599e-02	8.241651e-04
1.019566273373179e-04	8.297288e-04	8.241651e-04
1.020580832575773e-04	8.241651e-04	8.241651e-04
1.020664646678985e-04	8.241651e-04	8.241651e-04
1.021039564129165e-04	8.241651e-04	8.241651e-04
1.023025250306540e-04	8.241651e-04	8.241651e-04
1.025025250306540e-04	8.241651e-04	8.241651e-04
1.027025250306540e-04	8.241651e-04	8.241651e-04
1.029025250306540e-04	8.241651e-04	8.241651e-04
1.031025250306540e-04	8.241651e-04	8.241651e-04
1.033025250306540e-04	8.241651e-04	8.241651e-04
1.035025250306540e-04	8.241651e-04	8.241651e-04
1.037025250306540e-04	8.241651e-04	8.241651e-04
1.039025250306541e-04	8.241651e-04	8.241651e-04
1.041025250306541e-04	8.241651e-04	8.241651e-04
1.043025250306541e-04	8.241651e-04	8.241651e-04
1.045025250306541e-04	8.241651e-04	8.241651e-04
1.047025250306541e-04	8.241651e-04	8.241651e-04
1.049025250306541e-04	8.241651e-04	8.241651e-04
1.051025250306541e-04	8.241651e-04	8.241651e-04
1.053025250306541e-04	8.241651e-04	8.241651e-04
1.054025250306541e-04	8.241651e-04	8.241651e-04
1.055025250306541e-04	8.241651e-04	8.241651e-04
1.055150250306541e-04	8.241651e-04	8.241651e-04
1.055400250306541e-04	8.241651e-04	8.241651e-04
1.055462750306541e-04	8.241651e-04	8.241651e-04
1.055587750306541e-04	8.241651e-04	8.241651e-04
1.055617979793102e-04	8.241651e-04	8.241651e-04
1.055646512793015e-04	8.241651e-04	8.241651e-04
1.055687925084702e-04	8.241651e-04	8.241651e-04
1.055741784709865e-04	8.241651e-04	8.241724e-04
1.055849503960190e-04	8.241651e-04	8.243149e-04
1.056064942460842e-04	8.241651e-04	8.254061e-04
1.056495819462144e-04	8.241651e-04	1.176893e-03
1.057357573464750e-04	8.241651e-04	4.441837e-01
1.058357573464750e-04	8.241651e-04	2.287729e+01
1.059180539736014e-04	8.241651e-04	2.289939e+01
1.070976768105095e-04	8.241651e-04	2.289950e+01
1.082772996474177e-04	8.241651e-04	2.289959e+01
1.094569224843259e-04	8.241651e-04	2.289966e+01
1.106365453212340e-04	8.241651e-04	2.289970e+01
1.118161681581422e-04	8.241651e-04	2.289971e+01
1.129957909950503e-04	8.241651e-04	2.289969e+01
1.141754138319585e-04	8.241651e-04	2.289965e+01
1.142004138319585e-04	8.241651e-04	2.289965e+01
1.142066638319585e-04	8.241651e-04	2.289965e+01
1.142067338358648e-04	8.241651e-04	2.289965e+01
1.142068738436773e-04	8.241651e-04	2.289965e+01
1.142071538593023e-04	8.241651e-04	2.289965e+01
1.142077138905522e-04	8.241651e-04	2.289965e+01
1.142078840924502e-04	8.241651e-04	2.289965e+01
1.142079595987411e-04	8.241651e-04	2.289965e+01
1.142080318325606e-04	8.241651e-04	2.289965e+01
1.142081012650125e-04	8.241651e-04	2.289965e+01
1.142082252948452e-04	8.241651e-04	2.289965e+01
1.142084314395283e-04	8.241651e-04	2.289965e+01
1.142088437288943e-04	8.241651e-04	2.289965e+01
1.142096683076264e-04	8.241651e-04	2.289965e+01
1.142113174650907e-04	8.241651e-04	2.289965e+01
1.142146157800192e-04	8.241651e-04	2.289965e+01
1.142212124098761e-04	8.241651e-04	2.289965e+01
1.142254725417921e-04	8.241651e-04	2.289964e+01
1.142281415781817e-04	8.241651e-04	2.289964e+01
1.142296032294017e-04	8.241651e-04	2.289963e+01
1.142305129736798e-04	8.241651e-04	2.289963e+01
1.142310318162752e-04	8.241651e-04	2.289963e+01
1.142314861911587e-04	8.241651e-04	2.289963e+01
1.142319458469922e-04	8.241651e-04	2.289963e+01
1.142324743684203e-04	8.241651e-04	2.289962e+01
1.142332122995929e-04	8.241651e-04	2.289962e+01
1.142343388328155e-04	8.241651e-04	2.289962e+01
1.142362419489124e-04	8.241651e-04	2.289961e+01
1.142397907336762e-04	8.241651e-04	2.289959e+01
1.142468883032038e-04	8.241651e-04	2.289954e+01
1.142610834422590e-04	8.241651e-04	2.289935e+01
1.142894737203695e-04	8.241651e-04	2.289774e+01
1.143462542765903e-04	8.241651e-04	2.258840e+01
1.144462542765904e-04	8.241651e-04	2.015599e-02
1.145462542765904e-04	8.241651e-04	8.297288e-04
1.146477101968497e-04	8.241651e-04	8.241651e-04
1.146560916071709e-04	8.241651e-04	8.241651e-04
1.146935833521889e-04	8.241651e-04	8.241651e-04
1.148921519699264e-04	8.241651e-04	8.241651e-04
1.150921519699264e-04	8.241651e-04	8.241651e-04
1.152921519699264e-04	8.241651e-04	8.241651e-04
1.154921519699264e-04	8.241651e-04	8.241651e-04
1.156921519699264e-04	8.241651e-04	8.241651e-04
1.158921519699265e-04	8.241651e-04	8.241651e-04
1.160921519699265e-04	8.241651e-04	8.241651e-04
1.162921519699265e-04	8.241651e-04	8.241651e-04
1.164921519699265e-04	8.241651e-04	8.241651e-04
1.166921519699265e-04	8.241651e-04	8.241651e-04
1.168921519699265e-04	8.241651e-04	8.241651e-04
1.170921519699265e-04	8.241651e-04	8.241651e-04
1.172921519699265e-04	8.241651e-04	8.241651e-04
1.174921519699265e-04	8.241651e-04	8.241651e-04
1.176921519699265e-04	8.241651e-04	8.241651e-04
1.178921519699265e-04	8.241651e-04	8.241651e-04
1.179921519699265e-04	8.241651e-04	8.241651e-04
1.180921519699265e-04	8.241651e-04	8.241651e-04
1.181046519699265e-04	8.241651e-04	8.241651e-04
1.181296519699265e-04	8.241651e-04	8.241651e-04
1.181359019699265e-04	8.241651e-04	8.241651e-04
1.181484019699265e-04	8.241651e-04	8.241651e-04
1.181514249185826e-04	8.241651e-04	8.241651e-04
1.181542782185739e-04	8.241651e-04	8.241651e-04
1.181584194477426e-04	8.241651e-04	8.241651e-04
1.181638054102589e-04	8.241724e-04	8.241651e-04
1.181745773352915e-04	8.243149e-04	8.241651e-04
1.181961211853566e-04	8.254061e-04	8.241651e-04
1.182392088854869e-04	1.176893e-03	8.241651e-04
1.183253842857474e-04	4.441837e-01	8.241651e-04
1.184253842857474e-04	2.287729e+01	8.241651e-04
1.185076809128738e-04	2.289939e+01	8.241651e-04
1.196873037497819e-04	2.289950e+01	8.241651e-04
1.208669265866901e-04	2.289959e+01	8.241651e-04
1.220465494235983e-04	2.289966e+01	8.241651e-04
1.232261722605064e-04	2.289970e+01	8.241651e-04
1.244057950974146e-04	2.289971e+01	8.241651e-04
1.255854179343228e-04	2.289969e+01	8.241651e-04
1.267650407712309e-04	2.289965e+01	8.241651e-04
1.267900407712309e-04	2.289965e+01	8.241651e-04
1.267962907712309e-04	2.289965e+01	8.241651e-04
1.267963607751372e-04	2.289965e+01	8.241651e-04
1.267965007829497e-04	2.289965e+01	8.241651e-04
1.267967807985747e-04	2.289965e+01	8.241651e-04
1.267973408298246e-04	2.289965e+01	8.241651e-04
1.267975110317226e-04	2.289965e+01	8.241651e-04
1.267975865380135e-04	2.289965e+01	8.241651e-04
1.267976587718330e-04	2.289965e+01	8.241651e-04
1.267977282042849e-04	2.289965e+01	8.241651e-04
1.267978522341177e-04	2.289965e+01	8.241651e-04
1.267980583788007e-04	2.289965e+01	8.241651e-04
1.267984706681668e-04	2.289965e+01	8.241651e-04
1.267992952468989e-04	2.289965e+01	8.241651e-04
1.268009444043631e-04	2.289965e+01	8.241651e-04
1.268042427192916e-04	2.289965e+01	8.241651e-04
1.268108393491485e-04	2.289965e+01	8.241651e-04
1.268150994810645e-04	2.289964e+01	8.241651e-04
1.268177685174542e-04	2.289964e+01	8.241651e-04
1.268192301686742e-04	2.289963e+01	8.241651e-04
1.268201399129522e-04	2.289963e+01	8.241651e-04
1.268206587555477e-04	2.289963e+01	8.241651e-04
1.268211131304311e-04	2.289963e+01	8.241651e-04
1.268215727862646e-04	2.289963e+01	8.241651e-04
1.268221013076928e-04	2.289962e+01	8.241651e-04
1.268228392388654e-04	2.289962e+01	8.241651e-04
1.268239657720880e-04	2.289962e+01	8.241651e-04
1.268258688881848e-04	2.289961e+01	8.241651e-04
1.268294176729486e-04	2.289959e+01	8.241651e-04
1.268365152424762e-04	2.289954e+01	8.241651e-04
1.268507103815315e-04	2.289935e+01	8.241651e-04
1.268791006596419e-04	2.289774e+01	8.241651e-04
1.269358812158628e-04	2.258840e+01	8.241651e-04
1.270358812158628e-04	2.015599e-02	8.241651e-04
1.271358812158628e-04	8.297288e-04	8.241651e-04
1.272373371361222e-04	8.241651e-04	8.241651e-04
1.272457185464434e-04	8.241651e-04	8.241651e-04
1.272832102914614e-04	8.241651e-04	8.241651e-04
1.274817789091989e-04	8.241651e-04	8.241651e-04
1.276817789091989e-04	8.241651e-04	8.241651e-04
1.278817789091989e-04	8.241651e-04	8.241651e-04
1.280817789091989e-04	8.241651e-04	8.241651e-04
1.282817789091989e-04	8.241651e-04	8.241651e-04
1.284817789091989e-04	8.241651e-04	8.241651e-04
1.286817789091989e-04	8.241651e-04	8.241651e-04
1.288817789091989e-04	8.241651e-04	8.241651e-04
1.290817789091989e-04	8.241651e-04	8.241651e-04
1.292817789091989e-04	8.241651e-04	8.241651e-04
1.294817789091989e-04	8.241651e-04	8.241651e-04
1.296817789091989e-04	8.241651e-04	8.241651e-04
1.298817789091990e-04	8.241651e-04	8.241651e-04
1.300817789091990e-04	8.241651e-04	8.241651e-04
1.302817789091990e-04	8.241651e-04	8.241651e-04
1.304817789091990e-04	8.241651e-04	8.241651e-04
1.305817789091990e-04	8.241651e-04	8.241651e-04
1.306817789091990e-04	8.241651e-04	8.241651e-04
1.306942789091990e-04	8.241651e-04	8.241651e-04
1.307192789091990e-04	8.241651e-04	8.241651e-04
1.307255289091990e-04	8.241651e-04	8.241651e-04
1.307380289091990e-04	8.241651e-04	8.241651e-04
1.307410518578551e-04	8.241651e-04	8.241651e-04
1.307439051578464e-04	8.241651e-04	8.241651e-04
1.307480463870151e-04	8.241651e-04	8.241651e-04
1.307534323495314e-04	8.241651e-04	8.241724e-04
1.307642042745639e-04	8.241651e-04	8.243149e-04
1.307857481246291e-04	8.241651e-04	8.254061e-04
1.308288358247594e-04	8.241651e-04	1.176893e-03
1.309150112250199e-04	8.241651e-04	4.441837e-01
1.310150112250199e-04	8.241651e-04	2.287729e+01
1.310973078521463e-04	8.241651e-04	2.289939e+01
1.320197878319116e-04	8.241651e-04	2.289950e+01
1.329422678116769e-04	8.241651e-04	2.289960e+01
1.338647477914422e-04	8.241651e-04	2.289966e+01
1.347872277712075e-04	8.241651e-04	2.289970e+01
1.357097077509728e-04	8.241651e-04	2.289971e+01
1.366321877307381e-04	8.241651e-04	2.289969e+01
1.375546677105034e-04	8.241651e-04	2.289965e+01
1.393546677105034e-04	8.241651e-04	2.289965e+01
1.393796677105034e-04	8.241651e-04	2.289965e+01
1.393859177105034e-04	8.241651e-04	2.289965e+01
1.393859877144097e-04	8.241651e-04	2.289965e+01
1.393861277222222e-04	8.241651e-04	2.289965e+01
1.393864077378472e-04	8.241651e-04	2.289965e+01
1.393869677690972e-04	8.241651e-04	2.289965e+01
1.393871379709952e-04	8.241651e-04	2.289965e+01
1.393872134772860e-04	8.241651e-04	2.289965e+01
1.393872857111056e-04	8.241651e-04	2.289965e+01
1.393873551435574e-04	8.241651e-04	2.289965e+01
1.393874791733902e-04	8.241651e-04	2.289965e+01
1.393876853180732e-04	8.241651e-04	2.289965e+01
1.393880976074393e-04	8.241651e-04	2.289965e+01
1.393889221861714e-04	8.241651e-04	2.289965e+01
1.393905713436356e-04	8.241651e-04	2.289965e+01
1.393938696585641e-04	8.241651e-04	2.289965e+01
1.394004662884210e-04	8.241651e-04	2.289965e+01
1.394047264203370e-04	8.241651e-04	2.289964e+01
1.394073954567267e-04	8.241651e-04	2.289964e+01
1.394088571079467e-04	8.241651e-04	2.289963e+01
1.394097668522248e-04	8.241651e-04	2.289963e+01
1.394102856948202e-04	8.241651e-04	2.289963e+01
1.394107400697036e-04	8.241651e-04	2.289963e+01
1.394111997255371e-04	8.241651e-04	2.289963e+01
1.394117282469653e-04	8.241651e-04	2.289962e+01
1.394124661781379e-04	8.241651e-04	2.289962e+01
1.394135927113605e-04	8.241651e-04	2.289962e+01
1.394154958274573e-04	8.241651e-04	2.289961e+01
1.394190446122211e-04	8.241651e-04	2.289959e+01
1.394261421817487e-04	8.241651e-04	2.289954e+01
1.394403373208040e-04	8.241651e-04	2.289935e+01
1.394687275989144e-04	8.241651e-04	2.289774e+01
1.395255081551353e-04	8.241651e-04	2.258840e+01
1.396255081551353e-04	8.241651e-04	2.015599e-02
1.397255081551353e-04	8.241651e-04	8.297288e-04
1.398269640753947e-04	8.241651e-04	8.241651e-04
1.398353454857159e-04	8.241651e-04	8.241651e-04
1.398728372307339e-04	8.241651e-04	8.241651e-04
1.400714058484714e-04	8.241651e-04	8.241651e-04
1.402714058484714e-04	8.241651e-04	8.241651e-04
1.404714058484714e-04	8.241651e-04	8.241651e-04
1.406714058484714e-04	8.241651e-04	8.241651e-04
1.408714058484714e-04	8.241651e-04	8.241651e-04
1.410714058484714e-04	8.241651e-04	8.241651e-04
1.412714058484714e-04	8.241651e-04	8.241651e-04
1.414714058484714e-04	8.241651e-04	8.241651e-04
1.416714058484715e-04	8.241651e-04	8.241651e-04
1.418714058484715e-04	8.241651e-04	8.241651e-04
1.420714058484715e-04	8.241651e-04	8.241651e-04
1.422714058484715e-04	8.241651e-04	8.241651e-04
1.424714058484715e-04	8.241651e-04	8.241651e-04
1.426714058484715e-04	8.241651e-04	8.241651e-04
1.428714058484715e-04	8.241651e-04	8.241651e-04
1.430714058484715e-04	8.241651e-04	8.241651e-04
1.431714058484715e-04	8.241651e-04	8.241651e-04
1.432714058484715e-04	8.241651e-04	8.241651e-04
1.432839058484715e-04	8.241651e-04	8.241651e-04
1.433089058484715e-04	8.241651e-04	8.241651e-04
1.433151558484715e-04	8.241651e-04	8.241651e-04
1.433276558484715e-04	8.241651e-04	8.241651e-04
1.433306787971276e-04	8.241651e-04	8.241651e-04
1.433335320971189e-04	8.241651e-04	8.241651e-04
1.433376733262876e-04	8.241651e-04	8.241651e-04
1.433430592888039e-04	8.241724e-04	8.241651e-04
1.433538312138365e-04	8.243149e-04	8.241651e-04
1.433753750639016e-04	8.254061e-04	8.241651e-04
1.434184627640319e-04	1.176893e-03	8.241651e-04
1.435046381642924e-04	4.441837e-01	8.241651e-04
1.436046381642924e-04	2.287729e+01	8.241651e-04
1.436869347914188e-04	2.289939e+01	8.241651e-04
1.448665576283270e-04	2.289950e+01	8.241651e-04
1.460461804652351e-04	2.289959e+01	8.241651e-04
1.472258033021433e-04	2.289966e+01	8.241651e-04
1.484054261390515e-04	2.289970e+01	8.241651e-04
1.495850489759596e-04	2.289971e+01	8.241651e-04
1.507646718128678e-04	2.289969e+01	8.241651e-04
1.519442946497760e-04	2.289965e+01	8.241651e-04
1.519692946497759e-04	2.289965e+01	8.241651e-04
1.519755446497759e-04	2.289965e+01	8.241651e-04
1.519756146536822e-04	2.289965e+01	8.241651e-04
1.519757546614947e-04	2.289965e+01	8.241651e-04
1.519760346771197e-04	2.289965e+01	8.241651e-04
1.519765947083697e-04	2.289965e+01	8.241651e-04
1.519767649102677e-04	2.289965e+01	8.241651e-04
1.519768404165585e-04	2.289965e+01	8.241651e-04
1.519769126503781e-04	2.289965e+01	8.241651e-04
1.519769820828299e-04	2.289965e+01	8.241651e-04
1.519771061126627e-04	2.289965e+01	8.241651e-04
1.519773122573457e-04	2.289965e+01	8.241651e-04
1.519777245467118e-04	2.289965e+01	8.241651e-04
1.519785491254439e-04	2.289965e+01	8.241651e-04
1.519801982829082e-04	2.289965e+01	8.241651e-04
1.519834965978366e-04	2.289965e+01	8.241651e-04
1.519900932276936e-04	2.289965e+01	8.241651e-04
1.519943533596095e-04	2.289964e+01	8.241651e-04
1.519970223959992e-04	2.289964e+01	8.241651e-04
1.519984840472192e-04	2.289963e+01	8.241651e-04
1.519993937914973e-04	2.289963e+01	8.241651e-04
1.519999126340927e-04	2.289963e+01	8.241651e-04
1.520003670089761e-04	2.289963e+01	8.241651e-04
1.520008266648096e-04	2.289963e+01	8.241651e-04
1.520013551862378e-04	2.289962e+01	8.241651e-04
1.520020931174104e-04	2.289962e+01	8.241651e-04
1.520032196506330e-04	2.289962e+01	8.241651e-04
1.520051227667299e-04	2.289961e+01	8.241651e-04
1.520086715514937e-04	2.289959e+01	8.241651e-04
1.520157691210213e-04	2.289954e+01	8.241651e-04
1.520299642600765e-04	2.289935e+01	8.241651e-04
1.520583545381869e-04	2.289774e+01	8.241651e-04
1.521151350944079e-04	2.258840e+01	8.241651e-04
1.522151350944079e-04	2.015599e-02	8.241651e-04
1.523151350944079e-04	8.297288e-04	8.241651e-04
1.524165910146672e-04	8.241651e-04	8.241651e-04
1.524249724249884e-04	8.241651e-04	8.241651e-04
1.524624641700064e-04	8.241651e-04	8.241651e-04
1.526610327877439e-04	8.241651e-04	8.241651e-04
1.528610327877439e-04	8.241651e-04	8.241651e-04
1.530610327877439e-04	8.241651e-04	8.241651e-04
1.532610327877440e-04	8.241651e-04	8.241651e-04
1.534610327877440e-04	8.241651e-04	8.241651e-04
1.536610327877440e-04	8.241651e-04	8.241651e-04
1.538610327877440e-04	8.241651e-04	8.241651e-04
1.540610327877440e-04	8.241651e-04	8.241651e-04
1.542610327877440e-04	8.241651e-04	8.241651e-04
1.544610327877440e-04	8.241651e-04	8.241651e-04
1.546610327877440e-04	8.241651e-04	8.241651e-04
1.548610327877440e-04	8.241651e-04	8.241651e-04
1.550610327877440e-04	8.241651e-04	8.241651e-04
1.552610327877440e-04	8.241651e-04	8.241651e-04
1.554610327877440e-04	8.241651e-04	8.241651e-04
1.556610327877440e-04	8.241651e-04	8.241651e-04
1.557610327877440e-04	8.241651e-04	8.241651e-04
1.558610327877440e-04	8.241651e-04	8.241651e-04
1.558735327877440e-04	8.241651e-04	8.241651e-04
1.558985327877440e-04	8.241651e-04	8.241651e-04
1.559047827877440e-04	8.241651e-04	8.241651e-04
1.559172827877440e-04	8.241651e-04	8.241651e-04
1.559203057364001e-04	8.241651e-04	8.241651e-04
1.559231590363914e-04	8.241651e-04	8.241651e-04
1.559273002655601e-04	8.241651e-04	8.241651e-04
1.559326862280764e-04	8.241651e-04	8.241724e-04
1.559434581531090e-04	8.241651e-04	8.243149e-04
1.559650020031741e-04	8.241651e-04	8.254061e-04
1.560080897033044e-04	8.241651e-04	1.176893e-03
1.560942651035649e-04	8.241651e-04	4.441837e-01
1.561942651035649e-04	8.241651e-04	2.287729e+01
1.562765617306913e-04	8.241651e-04	2.289939e+01
1.574561845675995e-04	8.241651e-04	2.289950e+01
1.586358074045077e-04	8.241651e-04	2.289959e+01
1.598154302414158e-04	8.241651e-04	2.289966e+01
1.609950530783240e-04	8.241651e-04	2.289970e+01
1.621746759152322e-04	8.241651e-04	2.289971e+01
1.633542987521403e-04	8.241651e-04	2.289969e+01
1.645339215890485e-04	8.241651e-04	2.289965e+01
1.645589215890485e-04	8.241651e-04	2.289965e+01
1.645651715890485e-04	8.241651e-04	2.289965e+01
1.645652415929547e-04	8.241651e-04	2.289965e+01
1.645653816007672e-04	8.241651e-04	2.289965e+01
1.645656616163922e-04	8.241651e-04	2.289965e+01
1.645662216476422e-04	8.241651e-04	2.289965e+01
